2202.HK|9.81|07/20/2023 16:08|0.79|1.41|9.77|1.32|6.00|-2.29|356.48||241.05|5.33|1.22|1.91|9.34|17.01|7.39|5.49|12.46
2238.HK|4.59|07/20/2023 16:08|2.00|0.184||1.49|4.00|-2.09|-88.32||174.10|14.16|3.75|5.45|6.24|9.33|5.12|4.14|11.49
2269.HK|40.45|07/20/2023 16:08|7.38|0.126|75.27|1.98|4.00|-2.38|-98.29|-31.05|-63.13||9.24|8.41|12.79|11.19|0|0|26.15
2313.HK|77.95|07/20/2023 16:08|6.22|0.303|18.17|2.55|6.00|-1.98|-50.93||-48.23|26.73|10.38|13.67|15.19|17.98|1.88|1.59|4.00
2318.HK|49.90|07/20/2023 16:08||1.48|3.16|9.23|6.00|-2.72|276.79|6.19|62.92|9.22|0.88|1.39|11.13|17.55|5.65|3.61|21.44
2319.HK|27.90|07/20/2023 16:08|2.34|0.975|5.25|1.11|4.00|-2.54|-38.48|-24.84|-54.84|31.68|4.90|5.08|13.58|13.38|1.24|0.732|9.47
2328.HK|8.35|07/20/2023 16:08||0.046|32.73|0.518|6.00|-2.48|115.43||109.05|7.70|3.60|3.49|12.77|12.50|6.45|5.78|19.41
2331.HK|40.50|07/20/2023 16:08|8.52|0.088|44.00|1.71|2.00|-2.05|-47.59|1.89|-52.48|82.11|12.59|13.16|17.70|20.45|0.79|0.366|14.14
2333.HK|9.56|07/20/2023 16:08|2.22|0.463|4.50|1.09|5.00|-3.04|15.24|-8.65|12.54|8.89|3.72|4.24|10.13|10.42|0.85|2.99|21.65
2359.HK|69.35|07/20/2023 16:08|7.83|0.116|51.65|1.74|9.00|-2.60|-78.98|4.20|-47.17||14.51|10.32|20.67|15.11|0.75|0.336|1.74
2382.HK|67.35|07/20/2023 16:08|3.52|0.295|9.51|1.58|5.00|-3.18|-29.07|-67.89|-55.08|28.03|5.91|12.38|11.21|27.59|1.24|0.762|5.61
2388.HK|23.05|07/20/2023 16:08||0.431|||5.00|-2.82|149.89|-38.71|80.77|7.53|0.78|0.9244|8.82|9.84|4.22|5.01|8.20
2518.HK|56.25|07/20/2023 14:44|3.99|0||5.24|5.00|-2.73|||7.66|11.89|6.89|14.06|8.56|19.19|1.80|0.36|0.0162
