KUZB.ME|0.0596|07/21/2023 16:01||0.125|||||2.56||-31.62||1.14|0.8092|12.38|8.21|8.14|4.17|130.74
KZOS.ME|110.10|07/21/2023 16:16||0.012|141.55|3.23|||||-12.59||25.00|21.77|28.68|26.94|5.58|3.44|0.5569
LENT.ME|793.00|07/21/2023 15:48||1.39|2.58|0.94|||76.62||||4.17|3.73|12.44|12.75|0|0|0.0533
LIFE.ME|7.71|07/21/2023 15:42|-4.43|6.16||0.17|5.00|-2.83|-155.06||||-15.13|-23.65|-76.75|-58.50|0|0|13.40
LKOH.ME|5485.00|07/21/2023 16:03||0.168|30.84|1.73|||169.72||139.67||11.94|8.55|17.78|12.63|8.42|7.20|0.9339
LNZL.ME|15820|07/21/2023 16:14|39.02|0.076||5.90|4.00||-10.01||-80.35||16.15|12.77|17.83|15.09|0|33.09|0.001307
LPSB.ME|23.65|07/21/2023 16:12||0.014|188.57|2.31|||-68.66||-71.13||3.42|4.74|6.57|10.06|0|0|0.5441
LSNG.ME|17.84|07/21/2023 16:13|1.91|0.178||0.44|8.00|-3.36||-52.53|-2.08||2.75|6.00|4.17|9.23|0|1.60|4.69
LSRG.ME|707.80|07/21/2023 16:10|1.56|2.27|1.98|2.08|3.00|-1.11|-256.35|61.59|170.13||3.48|4.45|14.00|14.86|0|7.12|0.4998
LVHK.ME|23.94|07/21/2023 15:51|2.62|0.343|4.29|2.17|5.00|-3.50|-73.71|-30.26|-26.95||4.13|3.48|8.23|6.39|0|0.702|0.1023
MAGE.ME|6.13|07/21/2023 16:03||||||||||||8.38||320.62|0|0|0.5791
MAGN.ME|51.07|07/21/2023 16:05||0.154|104.44|1.85|||118.14||168.09||36.49|17.90|55.52|27.03|12.46|9.03|24.13
MDMG.ME|660.20|07/21/2023 15:37|4.81|0.022|16.51|1.46|7.00|-2.62|||-98.35|8.68|14.39|13.25|19.75|20.41|0|0|0.0543
MFGS.ME|437.50|07/21/2023 16:12||0.265|1.50|1.23|||155.70||158.00||2.19|0.8342|4.14|0.8048|0|0|0.002997
MGNT.ME|5696.00|07/21/2023 15:49|2.15|3.54|1.88|0.71|6.00|-2.02||45.93|-35.90|10.28|4.80|3.53|29.07|15.36|9.91|6.97|0.7227
MGTS.ME|1770.00|07/21/2023 16:16|5.05|0.097|13.52|2.13|7.00|-2.25|||27.25||12.67|12.11|15.92|16.65|0|5.18|0.000701
MISB.ME|41.90|07/21/2023 16:12||0.264|6.93|1.33|||-48.83||-34.39||12.04|10.96|26.33|32.96|0|6.43|0.0443
MKBD.ME|994.00|07/21/2023 16:11|||||||||||||||||0.004147
MOEX.ME|125.56|07/21/2023 16:11||0|||5.00|-4.50|1388.64|-15.94|14.49||0.21|0.538|7.80|18.66|0|5.03|3.53
MRKC.ME|0.4818|07/21/2023 15:50|1.59|0.821|2.52|0.51|7.00|-3.04|321.08|192.22|367.10||4.41|2.83|11.25|7.25|0|5.39|192.15
MRKK.ME|21.90|07/21/2023 16:15|-9.16|-0.538||0.36|2.00|-7.10|||||-135.05|-53.12||-165.43|0|0|0.7383
MRKP.ME|0.3174|07/21/2023 16:03|1.88|0.396|5.16|0.64|7.00|-3.03|173.84|328.90|338.80||8.87|7.97|16.98|15.43|0|9.99|503.45
MRKS.ME|0.4265|07/21/2023 15:49|0.78|2.37||0.31|6.00|-2.60|-135.29||||-2.58|0.2696|-11.67|1.05|0|0.95|17.49
MRKU.ME|0.3446|07/21/2023 16:05|2.09|0.348|4.32|0.50|8.00|-2.79|76.67|435.61|197.25||6.62|2.43|12.96|4.75|0|4.06|49.16
MRKV.ME|0.0491|07/21/2023 15:33|1.64|0.25|1.40|0.60|8.00|-2.95|398.96||191.06||0.88|3.68|1.48|5.28|0|7.93|739.78
MRKY.ME|0.0539|07/21/2023 15:31|0.65|21.41|1.71|0.72|7.00|-1.62|||-25.23||3.57|-3.68|2728.28|-222.65|0|4.22|188.14
MRKZ.ME|0.0454|07/21/2023 16:07|1.00|0.73|1.48|0.55|8.00|-3.18|534.55||111.52||0.37|-0.0322|1.10|-0.1326|0|2.70|569.12
MRSB.ME|0.599|07/21/2023 16:16|6.04|0.67|5.65|0.88|7.00|-3.13|||49.48||9.60|5.84|40.46|42.95|0|6.56|7.92
MSNG.ME|3.03|07/21/2023 16:04||0.042|10.40|3.35|||265.17||86.64||1.63|3.82|1.98|4.82|8.55|6.39|89.20
MSRS.ME|1.37|07/21/2023 15:44|1.34|0.287|14.21|0.40|7.00|-2.45|274.55||465.45||5.48|2.40|10.88|4.84|0|3.73|27.09
MSTT.ME|242.65|07/21/2023 16:06||3.22|0.47|1.18|||||||-5.83|-0.283|-182.55|-6.03|10.71|8.96|0.1967
MTEK.ME|2308.00|07/20/2023 23:50|||||||||||||||||0.000218
MTLR.ME|187.20|07/21/2023 16:08||-1.81|4.88|0.32|||205.57||||37.85|9.20||-53.77|0|0|4.81
MTSS.ME|291.00|07/21/2023 16:02|0.62|108.25|1.70|0.50|5.00|-2.67|-26.98||||2.24|4.78||3394.88|0|8.26|7.82
MVID.ME|202.30|07/21/2023 15:55|1.14|8.16|1.01|0.66|5.00|-2.45||63.08||4.74|0.36|3.03|5.63|23.72|16.68|5.46|0.4863
NAUK.ME|375.00|07/21/2023 16:07|1.61|0.318|0.60|1.29|7.00|-1.85|||||-0.76|3.29|-1.80|5.98|0|3.18|0.007856
NFAZ.ME|397.50|07/21/2023 16:10|3.17|3.29||0.94|7.00|-1.89||||286.23|-4.41|2.00|-44.76|30.80|0|0|0.0309
NKHP.ME|1241.00|07/21/2023 15:53|25.20|0.032|55.48|2.09|7.00|18.06|-61.15||-57.36||16.81|18.58|19.51|31.60|0|5.55|0.3665
NKNC.ME|122.00|07/21/2023 15:32||0.639|143.08|3.28|||||54.04||11.75|13.17|22.02|16.76|9.92|7.24|0.575
NKSH.ME|52.04|07/21/2023 15:39|3.89|0.193|13.03|0.63|8.00|1.52|67.63||634.91||84.44|4.90|2259.79|100.79|0|0|0.1957
NLMK.ME|189.98|07/21/2023 16:16||0.54|120.97|1.62|||82.54||71.04||45.50|21.62|87.55|39.73|19.32|12.86|7.27
NMTP.ME|9.36|07/21/2023 15:49||0.584|8.63|1.30|||69.73||-3.76||10.61|20.39|20.11|74.07|16.67|10.20|32.44
NNSB.ME|3400.00|07/21/2023 16:03|3.05|18.64|0.49|1.11|5.00|-2.46|||-97.95||0.11|0.555|10.08|67.60|0|0|0.000517
NSVZ.ME|336.00|07/21/2023 16:13||0.687|3.76|2.18|||||-43.10||0.52||1.05||0||0.1686
NVTK.ME|1463.60|07/21/2023 16:04||0.099|61.23|1.48|||-19.88||-2.23||19.27|21.23|24.98|28.00|2.98|2.28|0.9258
OGKB.ME|0.6823|07/21/2023 15:51||0.255|7.95|1.23|||255.10||81.95||2.03|4.12|3.02|6.88|9.46|6.09|282.86
OKEY.ME|34.13|07/21/2023 16:09|2.01|5.05|1.04|0.86|8.00|-2.89|||-98.63|4.34|0.22|-0.1254|1.77|-0.752|0|0|0.7428
OPNB.ME|98.80|07/21/2023 15:33|||||||||||||||||0.002551
OPNR.ME|92.06|07/21/2023 16:11|||||||||||||||||0.00754
OZON.ME|2100.00|07/21/2023 16:12|0.35|-28.12||0.84|6.00|-1.80|||||-11.74||||0||0.2593
PAZA.ME|11600|07/21/2023 16:10||0||7.56|||||||-17.03|2.02|-18.33|7.72|0|0|0.001717
PHOR.ME|7412.00|07/21/2023 16:00|4.47|1.30|40.87|0.92|||-0.8339|336.95|-18.57||34.57|21.81|78.07|55.02|0|5.38|0.0806
PIKK.ME|757.90|07/21/2023 16:09||1.80|5.52|2.52|||-145.13||49.43||12.25|9.29|47.03|39.20|4.11|3.93|0.3301
PLZL.ME|11530|07/21/2023 15:53|5.19|0.665|16.63|3.27|5.00|-1.82|-32.40|-3.04|-46.86||13.29|20.31|25.35|95.47|0|3.53|0.3772
PMSB.ME|172.80|07/21/2023 16:10|7.59|0.012|348.99|1.33|7.00|-3.00|88.37|74.07|4.78||15.08|13.98|44.22|49.46|0|7.84|0.0753
POLY.ME|550.00|07/21/2023 15:42|1.07|1.41|5.55|2.45|4.00|-2.39|52.30|||3.56|-4.47|12.70|-10.79|29.65|0|3.67|2.44
POSI.ME|2127.00|07/21/2023 16:12||0.605|31.17|1.82|||||-88.39||43.49||100.14||0||0.1225
PRFN.ME|4.51|07/21/2023 16:00|3.01|0.436|2.81|1.17|7.00|17.86|-7.92|40.58|-19.87||4.69|1.90|11.43|4.82|0|0|6.78
PRMB.ME|37800|07/21/2023 16:09||0.003|||7.00|-2.69|-63.39|745.75|3.43||1.39|3.11|10.79|26.81|0|3.38|0.000021
QIWI.ME|652.50|07/21/2023 16:07|2.69|0.069|1212.19|1.97|6.00|-1.82|461.29|1517.50|218.62|2.70|15.68|11.45|28.88|27.15|0|5.67|0.1794
RASP.ME|321.20|07/21/2023 16:11|5.70|0.01|54.27|3.01|8.00|-2.77|136.10|589.53|120.09||26.73|22.48|40.47|41.36|0|2.40|1.57
RBCM.ME|4.46|07/21/2023 16:09||-1.24|1.24|1.01|||||||-1.62|13.90|||0|0|2.07
RCHY.ME|117.40|07/21/2023 16:02|||||||||||||||||0.0991
RCMB.ME|965.00|07/20/2023 23:50|||||||||||||||||0.001625
RCMM.ME|114.49|07/21/2023 16:06|||||||||||||||||0.0104
RCUS.ME|116.35|07/20/2023 23:50|||||||||||||||||0.0556
RDRB.ME|227.00|07/21/2023 15:44||0.861|||||112.11||11.48||1.13|1.04|11.39|9.24|3.06|2.34|0.0286
RENI.ME|87.48|07/21/2023 15:40||0.086|||||||||||||0||1.43
RGSS.ME|0.2306|07/21/2023 16:17||0.055|27.31||||-113.32||-55.60||1.25|-4.66|4.98|-65.67|13.74|2.75|9.17
RKKE.ME|15500|07/21/2023 15:35||-3.76|0.20|1.08|||||||-1.98|0.0188|||0|1.12|0.001244
RNFT.ME|146.30|07/21/2023 16:14||1.39|9.27|0.43|||442.06||320.56||11.18|4.90|66.15|22.76|0|0|2.60
ROLO.ME|0.7784|07/21/2023 16:07|1.11|1.59|0.27|0.75|4.00|-3.08|-106.65||||-1.56|-2.43|-6.60|-9.48|0|0|45.67
ROSB.ME|103.60|07/21/2023 16:12||0.322|||5.00|-2.44||-69.27|62.58||1.24|0.9182|9.60|6.83|0|0|0.1175
ROSN.ME|479.30|07/21/2023 16:08||0.851|6.18|0.96|||64.39||124.84||5.58|3.62|17.38|11.47|4.17|3.85|3.04
ROST.ME|158.20|07/21/2023 15:53|-0.29|-2.64|0.74|0.25|8.00|-3.02|-365.09|524.38|||3.94|-4.03||-219.64|0|0|0.1509
RTGZ.ME|30700|07/21/2023 15:42|1.19|0.151|115.42|0.41|7.00|-3.62|1030.29||528.60||1.70|2.54|2.48|3.60|0|0|0.00001948
RTKM.ME|72.17|07/21/2023 16:13||3.03|1.69|0.58|||-14.81||-36.02||2.74|2.53|15.21|9.53|5.76|6.55|2.74
RTSB.ME|2.30|07/21/2023 15:32||-5.98|3.96|0.72|||-58.64||||10.15|4.54||21.98|0|2.31|2.85
RUAL.ME|41.46|07/21/2023 15:42|1.82|0.768|3.99|2.20|3.00|-2.25|5.50|50.06|92.45||7.27|9.17|13.71|23.59|0|0|20.21
RUGR.ME|16.74|07/21/2023 15:34||-1.76||0.79|||-4015.11||||-20.64|-21.94||-11.20|0|0|0.5083
RUSI.ME|87.30|07/21/2023 16:09|101.67|0.005||110.44|5.00||-79.32||||-17.92|-2.62|-18.28|-2.60|0|0|0.2427
RZSB.ME|36.86|07/21/2023 16:10|11.08|0.006|1684.72|2.19|6.00|-2.53||79.42|-29.29||23.58|20.73|40.58|43.70|0|7.53|0.0926
SAGO.ME|3.25|07/21/2023 16:06|6.93|0|64.75|2.10|5.00|-2.01||91.50|32.99||13.39|8.53|21.35|15.98|0|0|2.14
SARE.ME|0.408|07/21/2023 16:04||3.04||0.83|||-18.25||-86.92||0.32|0.3602|5.74|6.70|0|0|62.49
SBCS.ME|11.73|07/21/2023 16:13|||||||||||||||||0.0936
SBER.ME|243.77|07/21/2023 16:14||0.169|||6.00|-2.57|41.62|-7.64|60.61|6.93|0.83|2.29|5.98|17.59|0|3.92|37.91
SBGB.ME|12.41|07/21/2023 16:10|||||||||||||||||0.6607
SBMX.ME|16.62|07/21/2023 16:00|||||||||||||||||2.71
SBRB.ME|13.10|07/21/2023 15:33|||||||||||||||||2.38
SBRI.ME|12.55|07/21/2023 16:13|||||||||||||||||0.0864
SELG.ME|60.18|07/21/2023 15:55|2.65|0.619|1.36|0.72|4.00|-2.62|||10.00||5.31|4.62|15.87|14.74|0|4.57|2.88
