GROD.ME|611.00|03/01/2023 19:11|||||||||||||||||0.00076
GTRK.ME|62.15|03/01/2023 18:51|1.79|0.714|1.52|1.20|8.00|-2.10|||27.07||1.74||3.67||0||0.2872
HHRU.ME|1340.00|03/01/2023 19:08|3.28|1.66|8.15|0.77|5.00|-3.02|||||15.34|11.70|71.58|51.93|0|0|0.00703
HIMCP.ME|11.42|03/01/2023 18:56|1.92|0.863|3.83|0.99|5.00|-1.89||624.69|10.11|1.88|9.15|7.83|22.66|24.72|3.87|4.48|0.4078
HYDR.ME|0.7902|03/01/2023 19:13|1.48|0.129|6.03|1.13|5.00|-2.20|72.00||113.73|8.92|2.83|3.31|4.34|5.22|7.16|6.04|73.38
IDVP.ME|102000|03/01/2023 19:02||0.369||1.81|4.00|-3.34|||-99.38||0.86|-1.53|1.55|-2.77|0|0|0.0000059
IGST.ME|4050.00|03/01/2023 18:46|1.36|3.33|7.56|1.20|6.00|4.44|||127.32||9.27|-2.21|||0|0|0.001509
IGSTP.ME|3602.00|03/01/2023 19:00|1.36|3.33|7.56|1.20|6.00|4.44|||157.55||9.27|-2.21|||0|0|0.001478
INGO.ME|112.55|03/01/2023 19:03|||||||||||||||||0.0225
INGR.ME|1803.00|03/01/2023 19:12||17.89|1.65|2.07|||||-77.91||0.96|-5.59|24.53|-33.04|6.14|1.23|0.0181
IRAO.ME|3.43|03/01/2023 18:58||0.165|11.16|3.03|||404.01||363.89||10.83|10.00|14.99|14.30|3.69|2.09|50.73
IRKT.ME|63.30|03/01/2023 18:47|0.91|2.71|1.30|1.93|7.00|-2.01|||-87.02||-2.35|-15.61||-10.78|0|0.644|2.94
ISKJ.ME|113.48|03/01/2023 19:00|3.82|2.25|1.63|1.98|6.00|-3.42|||||1.02|-0.1052|6.92|-2.34|0|0|4.99
JNOS.ME|19.45|03/01/2023 18:56||0.506|1.89|0.70|||490.85||215.78||4.19|7.19|7.55|11.41|0|0|0.1044
JNOSP.ME|11.16|03/01/2023 18:59||0.506|1.89|0.70|||678.19||451.35||4.19|7.19|7.55|11.41|0.06|0.058|0.2833
KAZT.ME|534.00|03/01/2023 18:56||0.488|24.04|1.53|||8.45||57.20||27.00|9.60|51.88|19.90|4.33|2.89|0.0566
KAZTP.ME|539.60|03/01/2023 18:52||0.488|24.04|1.53|||9.40||55.92||27.00|9.60|51.88|19.90|4.26|2.93|0.0659
KBSB.ME|203.00|03/01/2023 19:07||-5.58|4.34|0.73|||||||-1.36|-0.9944||-71.83|0|2.70|0.0229
KCHE.ME|0.1955|03/01/2023 19:13|1.44|1.42|2.43|1.76|6.00|-3.13||794.06|179.07|11.86|11.49|13.42|42.54|33.59|0|0|2.12
KCHEP.ME|0.349|03/01/2023 18:51|1.44|1.42|2.43|1.76|6.00|-3.13||842.53|55.17|11.29|11.49|13.42|42.54|33.59|0|0|0.2921
KGKC.ME|39.60|03/01/2023 19:02|2.21|0.384|1.52|1.20|6.00|-2.84|||-31.67||1.42|1.58|2.92|3.21|4.81|2.70|0.0574
KGKCP.ME|41.80|03/01/2023 19:12|2.21|0.384|1.52|1.20|6.00|-2.84|||-34.68||1.42|1.58|2.92|3.21|7.36|3.56|0.0278
KLSB.ME|16.27|03/01/2023 18:50|4.12|3.09|0.98|0.87|6.00|||16.01|22.39|17.96|1.33|0.7576|7.91|4.55|0|0|16.91
